target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	taxon	orf_start	orf_end	orf_sense	orf_len_nt	contig_id_node
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1090_NODE_8_length_4703_cov_8.527108_3	-	1.1e-90	297.5	0.8	1.2e-90	297.2	0.8	1	1	0	0	1	1	1	1	-	F1090_NODE_8_length_4703_cov_8.527108	Tolivirales	3313	1853	REVERSE	1460	F1090_NODE_8
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1560_NODE_5029_length_1007_cov_7.211134_1	-	0.006	7.5	12.6	0.0066	7.3	12.6	1	1	0	0	1	1	1	1	-	F1560_NODE_5029_length_1007_cov_7.211134	NA	1006	2	REVERSE	1004	F1560_NODE_5029
ALL_NCBI_Palmdb_RdRp.Milneviricetes.0.4.fasta	-	F1410_NODE_2199_length_1445_cov_2.294245_4	-	5.1e-05	14	0	8.2e-05	13.3	0	12	1	0	0	1	1	1	1	-	F1410_NODE_2199_length_1445_cov_2.294245	Milneviricetes	1444	8	REVERSE	1436	F1410_NODE_2199
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1410_NODE_2279_length_1424_cov_7.484295_3	-	0.00059	10.5	0	0.00085	10	0	11	1	0	0	1	1	1	1	-	F1410_NODE_2279_length_1424_cov_7.484295	NA	1423	20	REVERSE	1403	F1410_NODE_2279
ALL_FINAL_RdRp_cores_0.3.clstr_731.Palmdb.0.4.fasta	-	F1410_NODE_2687_length_1314_cov_4.439237_1	-	0.0098	6.7	16.8	0.004	8	14.4	15	1	1	0	1	1	1	1	-	F1410_NODE_2687_length_1314_cov_4.439237	NA	3	1181	FORWARD	1178	F1410_NODE_2687
ALL_FINAL_RdRp_cores_0.3.clstr_297.Palmdb.0.4.fasta	-	F1410_NODE_3432_length_1167_cov_12.294065_1	-	0.0034	8.1	2.9	0.0042	7.8	2.9	11	1	0	0	1	1	1	1	-	F1410_NODE_3432_length_1167_cov_12.294065	NA	1116	28	REVERSE	1088	F1410_NODE_3432
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1371_NODE_2_length_10261_cov_47.214776_1	-	2.1e-153	505.1	3.5	3.7e-153	504.3	3.5	13	1	0	0	1	1	1	1	-	F1371_NODE_2_length_10261_cov_47.214776	Martellivirales	10147	2648	REVERSE	7499	F1371_NODE_2
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1371_NODE_84_length_3846_cov_10.624901_1	-	0.00044	11.1	0.2	0.00089	10.1	0	15	2	0	0	2	2	2	1	-	F1371_NODE_84_length_3846_cov_10.624901	Lenarviricota	2	2362	FORWARD	2360	F1371_NODE_84
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1371_NODE_119_length_3515_cov_2.567052_2	-	3.6e-05	14.7	0	8.5e-05	13.5	0	16	2	0	0	2	2	2	1	-	F1371_NODE_119_length_3515_cov_2.567052	Lenarviricota	1479	3515	FORWARD	2036	F1371_NODE_119
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1371_NODE_326_length_2709_cov_12.742653_2	-	0.00026	12	0.5	0.00035	11.6	0.5	11	1	0	0	1	1	1	1	-	F1371_NODE_326_length_2709_cov_12.742653	Ellioviricetes	2536	257	REVERSE	2279	F1371_NODE_326
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1547_NODE_29_length_5079_cov_6.008360_1	-	0.0018	9	13.9	0.0028	8.4	13.9	12	1	0	0	1	1	1	1	-	F1547_NODE_29_length_5079_cov_6.008360	NA	4622	2103	REVERSE	2519	F1547_NODE_29
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1504_NODE_522_length_3471_cov_6.970726_1	-	0.00094	10	2.9	0.0012	9.6	2.9	11	1	0	0	1	1	1	1	-	F1504_NODE_522_length_3471_cov_6.970726	Ourlivirales	1028	2890	FORWARD	1862	F1504_NODE_522
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1607_NODE_232_length_1929_cov_2.941302_1	-	5.4e-05	13.8	0	6.9e-05	13.5	0	12	1	0	0	1	1	1	1	-	F1607_NODE_232_length_1929_cov_2.941302	Duplornaviricota	53	1927	FORWARD	1874	F1607_NODE_232
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1185_NODE_614_length_2028_cov_39.743031_5	-	0.0073	6.6	15.9	0.015	5.6	15.9	14	1	0	0	1	1	1	1	-	F1185_NODE_614_length_2028_cov_39.743031	Insthoviricetes	2028	436	REVERSE	1592	F1185_NODE_614
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1185_NODE_738_length_1920_cov_1.893834_1	-	0.00039	11	0	0.00058	10.4	0	12	1	0	0	1	1	1	1	-	F1185_NODE_738_length_1920_cov_1.893834	Duplornaviricota	2	1717	FORWARD	1715	F1185_NODE_738
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1185_NODE_1327_length_1590_cov_8.321173_3	-	0.0022	8.7	10.3	0.0038	7.9	10.3	13	1	0	0	1	1	1	1	-	F1185_NODE_1327_length_1590_cov_8.321173	Yunchangviricetes	1590	148	REVERSE	1442	F1185_NODE_1327
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1185_NODE_1814_length_1417_cov_3.275330_2	-	0.00086	10	0	0.0012	9.5	0	11	1	0	0	1	1	1	1	-	F1185_NODE_1814_length_1417_cov_3.275330	NA	1332	1	REVERSE	1331	F1185_NODE_1814
Permutotetraviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1348_NODE_1_length_5392_cov_35676.523328_1	-	1.5e-157	517	0	2.3e-157	516.5	0	12	1	0	0	1	1	1	1	-	F1348_NODE_1_length_5392_cov_35676.523328	Permutotetraviridae	5251	2060	REVERSE	3191	F1348_NODE_1
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1349_NODE_35_length_2123_cov_45.847195_1	-	6.8e-51	166.1	16	8.7e-51	165.8	16	1	1	0	0	1	1	1	1	-	F1349_NODE_35_length_2123_cov_45.847195	Durnavirales	2123	42	REVERSE	2081	F1349_NODE_35
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1351_NODE_58_length_1230_cov_9.257872_1	-	0.0026	8.5	17.7	0.0024	8.6	17.7	11	1	0	0	1	1	1	1	-	F1351_NODE_58_length_1230_cov_9.257872	Ourlivirales	41	1228	FORWARD	1187	F1351_NODE_58
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1161_NODE_727_length_1949_cov_1.761352_1	-	0.00042	10.9	4.3	0.00058	10.5	4.3	11	1	0	0	1	1	1	1	-	F1161_NODE_727_length_1949_cov_1.761352	Patatavirales	1947	1	REVERSE	1946	F1161_NODE_727
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1161_NODE_3382_length_1119_cov_2.171992_1	-	1.6e-82	270.6	1.6	1.8e-82	270.4	1.6	1	1	0	0	1	1	1	1	-	F1161_NODE_3382_length_1119_cov_2.171992	Martellivirales	1119	118	REVERSE	1001	F1161_NODE_3382
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1161_NODE_4189_length_1011_cov_1.326360_1	-	0.00092	9.8	0	0.00092	9.8	0	11	1	0	0	1	1	1	1	-	F1161_NODE_4189_length_1011_cov_1.326360	Pisuviricota	3	1010	FORWARD	1007	F1161_NODE_4189
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1378_NODE_26_length_4447_cov_2.408015_3	-	0.00073	10.7	0	0.0011	10.2	0	12	1	0	0	1	1	1	1	-	F1378_NODE_26_length_4447_cov_2.408015	Durnavirales	2483	585	REVERSE	1898	F1378_NODE_26
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1379_NODE_1914_length_1697_cov_3.619976_1	-	0.0068	7.3	11.9	0.0096	6.8	11.9	12	1	0	0	1	1	1	1	-	F1379_NODE_1914_length_1697_cov_3.619976	NA	1572	157	REVERSE	1415	F1379_NODE_1914
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1282_NODE_1575_length_2005_cov_3.755385_2	-	0.00045	10.6	0	0.00072	9.9	0	13	1	0	0	1	1	1	1	-	F1282_NODE_1575_length_2005_cov_3.755385	NA	1	2004	FORWARD	2003	F1282_NODE_1575
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1282_NODE_1673_length_1957_cov_17.496845_2	-	1.5e-05	16.1	10.9	1.9e-05	15.8	10.9	11	1	0	0	1	1	1	1	-	F1282_NODE_1673_length_1957_cov_17.496845	Cryppavirales	2	1804	FORWARD	1802	F1282_NODE_1673
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1282_NODE_2009_length_1837_cov_7.042649_1	-	9.2e-05	13.2	0.9	0.00013	12.7	0.9	12	1	0	0	1	1	1	1	-	F1282_NODE_2009_length_1837_cov_7.042649	Reovirales	1	1836	FORWARD	1835	F1282_NODE_2009
ALL_FINAL_RdRp_cores_0.3.clstr_1039.Palmdb.0.4.fasta	-	F1012_NODE_1011_length_1609_cov_2.233591_1	-	0.0028	8.3	2	0.0033	8.1	0.2	19	3	0	0	3	3	3	1	-	F1012_NODE_1011_length_1609_cov_2.233591	NA	1609	2	REVERSE	1607	F1012_NODE_1011
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1012_NODE_1456_length_1408_cov_1.715447_2	-	1.8e-06	19.2	46.9	2e-06	19.1	46.9	12	1	0	0	1	1	1	1	-	F1012_NODE_1456_length_1408_cov_1.715447	Wolframvirales	259	1407	FORWARD	1148	F1012_NODE_1456
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1012_NODE_1800_length_1292_cov_2.614390_1	-	0.00021	12.4	0.4	0.00025	12.1	0.4	11	1	0	0	1	1	1	1	-	F1012_NODE_1800_length_1292_cov_2.614390	Wolframvirales	1076	3	REVERSE	1073	F1012_NODE_1800
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1362_NODE_2566_length_938_cov_4.134768_1	-	7.4e-63	205.2	1.9	9.4e-63	204.9	1.9	1	1	0	0	1	1	1	1	-	F1362_NODE_2566_length_938_cov_4.134768	Picornavirales	3	938	FORWARD	935	F1362_NODE_2566
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1498_NODE_595_length_1742_cov_7.585062_2	-	0.00013	12.5	4.8	0.00016	12.2	4.8	1	1	0	0	1	1	1	1	-	F1498_NODE_595_length_1742_cov_7.585062	Picornavirales	1742	3	REVERSE	1739	F1498_NODE_595
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1498_NODE_1118_length_1354_cov_2.438799_2	-	1.6e-06	18.8	15.7	1.8e-06	18.6	15.7	11	1	0	0	1	1	1	1	-	F1498_NODE_1118_length_1354_cov_2.438799	Picornavirales	1353	1	REVERSE	1352	F1498_NODE_1118
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1557_NODE_3853_length_1016_cov_2.500520_2	-	0.00027	11.8	0	0.00037	11.4	0	13	1	0	0	1	1	1	1	-	F1557_NODE_3853_length_1016_cov_2.500520	Amarillovirales	12	1016	FORWARD	1004	F1557_NODE_3853
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1284_NODE_652_length_1536_cov_5.937880_2	-	7.4e-05	13.7	0	8e-05	13.6	0	12	1	0	0	1	1	1	1	-	F1284_NODE_652_length_1536_cov_5.937880	Amarillovirales	2	1534	FORWARD	1532	F1284_NODE_652
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1284_NODE_972_length_1327_cov_15.664308_2	-	0.0069	7.1	4.3	0.009	6.7	4.3	11	1	0	0	1	1	1	1	-	F1284_NODE_972_length_1327_cov_15.664308	Martellivirales	3	1298	FORWARD	1295	F1284_NODE_972
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1396_NODE_2621_length_1090_cov_1.860870_1	-	0.00067	10.3	0	0.00076	10.1	0	11	1	0	0	1	1	1	1	-	F1396_NODE_2621_length_1090_cov_1.860870	Pisuviricota	1088	111	REVERSE	977	F1396_NODE_2621
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1396_NODE_2855_length_1043_cov_21.742915_1	-	0.0017	9	9.3	0.0023	8.6	9.3	1	1	0	0	1	1	1	1	-	F1396_NODE_2855_length_1043_cov_21.742915	Tymovirales	2	910	FORWARD	908	F1396_NODE_2855
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1398_NODE_269_length_2478_cov_48.295089_1	-	6.3e-200	658.3	1.3	8.2e-200	657.9	1.3	1	1	0	0	1	1	1	1	-	F1398_NODE_269_length_2478_cov_48.295089	Insthoviricetes	70	2433	FORWARD	2363	F1398_NODE_269
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1398_NODE_914_length_1725_cov_2.351497_1	-	4.3e-07	20.8	0	2.9e-06	18.1	0	19	2	0	0	2	2	2	2	-	F1398_NODE_914_length_1725_cov_2.351497	Pisuviricota	155	1723	FORWARD	1568	F1398_NODE_914
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1534_NODE_4515_length_1092_cov_1.685632_1	-	0.002	8.8	10.7	0.0024	8.6	10.7	1	1	0	0	1	1	1	1	-	F1534_NODE_4515_length_1092_cov_1.685632	Ourlivirales	2	1000	FORWARD	998	F1534_NODE_4515
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1534_NODE_5473_length_969_cov_2.100656_1	-	0.00075	9.9	7.9	0.0011	9.3	7.9	11	1	0	0	1	1	1	1	-	F1534_NODE_5473_length_969_cov_2.100656	Insthoviricetes	2	967	FORWARD	965	F1534_NODE_5473
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1535_NODE_4_length_12152_cov_28.768951_4	-	3.2e-190	626.5	0	3.2e-190	626.5	0	19	2	0	0	2	2	2	1	-	F1535_NODE_4_length_12152_cov_28.768951	Monjiviricetes	5624	11932	FORWARD	6308	F1535_NODE_4
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1535_NODE_208_length_3031_cov_5.238239_1	-	0.0012	9.8	17.3	0.0019	9.1	17.3	12	1	0	0	1	1	1	1	-	F1535_NODE_208_length_3031_cov_5.238239	NA	1001	3	REVERSE	998	F1535_NODE_208
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1535_NODE_564_length_2142_cov_6.297556_1	-	0.00022	12.2	0.2	0.00045	11.1	0	16	2	0	0	2	2	2	1	-	F1535_NODE_564_length_2142_cov_6.297556	Lenarviricota	3	1859	FORWARD	1856	F1535_NODE_564
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1393_NODE_79_length_3716_cov_3.459710_1	-	7.9e-07	20.2	0	1.2e-06	19.6	0	13	1	0	0	1	1	1	1	-	F1393_NODE_79_length_3716_cov_3.459710	Lenarviricota	3193	122	REVERSE	3071	F1393_NODE_79
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1393_NODE_185_length_3014_cov_3.796553_2	-	1.1e-05	16.1	0.9	6.3e-05	13.7	0.1	2	2	0	0	2	2	2	2	-	F1393_NODE_185_length_3014_cov_3.796553	Pisuviricota	947	3013	FORWARD	2066	F1393_NODE_185
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1393_NODE_428_length_2373_cov_1.830026_1	-	2.1e-05	15.3	0.2	4.1e-05	14.3	0	16	2	0	0	2	2	2	1	-	F1393_NODE_428_length_2373_cov_1.830026	Pisuviricota	1756	2	REVERSE	1754	F1393_NODE_428
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1393_NODE_1945_length_1396_cov_1.429530_2	-	0.00038	11.3	0.2	0.00054	10.7	0.2	11	1	0	0	1	1	1	1	-	F1393_NODE_1945_length_1396_cov_1.429530	Tolivirales	1042	2	REVERSE	1040	F1393_NODE_1945
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1393_NODE_2319_length_1287_cov_2.840909_1	-	0.00026	11.5	0.1	0.00051	10.5	0.1	14	1	0	0	1	1	1	1	-	F1393_NODE_2319_length_1287_cov_2.840909	Chunqiuviricetes	1285	215	REVERSE	1070	F1393_NODE_2319
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1395_NODE_27_length_4537_cov_5.129630_2	-	1.6e-08	25.7	0	4.8e-06	17.5	0	25	2	0	0	2	2	2	2	-	F1395_NODE_27_length_4537_cov_5.129630	Kitrinoviricota	4535	378	REVERSE	4157	F1395_NODE_27
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1395_NODE_90_length_3366_cov_4.830263_1	-	0.001	9.7	1.9	0.0017	9	1.9	12	1	0	0	1	1	1	1	-	F1395_NODE_90_length_3366_cov_4.830263	Tymovirales	657	3365	FORWARD	2708	F1395_NODE_90
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1151_NODE_1260_length_1340_cov_2.986770_2	-	1.4e-06	19	18.5	1.6e-06	18.9	18.5	1	1	0	0	1	1	1	1	-	F1151_NODE_1260_length_1340_cov_2.986770	Picornavirales	1339	2	REVERSE	1337	F1151_NODE_1260
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1152_NODE_159_length_2709_cov_6.706858_3	-	0.00027	12	9.7	0.00046	11.2	9.7	13	1	0	0	1	1	1	1	-	F1152_NODE_159_length_2709_cov_6.706858	NA	250	2709	FORWARD	2459	F1152_NODE_159
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1152_NODE_346_length_2237_cov_3.965628_1	-	0.00012	12.6	58.7	0.00015	12.3	58.7	11	1	0	0	1	1	1	1	-	F1152_NODE_346_length_2237_cov_3.965628	Picornavirales	2	2236	FORWARD	2234	F1152_NODE_346
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1590_NODE_975_length_1468_cov_3.616419_1	-	0.00016	12.4	1.3	0.00024	11.8	1.3	12	1	0	0	1	1	1	1	-	F1590_NODE_975_length_1468_cov_3.616419	Reovirales	2	1468	FORWARD	1466	F1590_NODE_975
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1334_NODE_2235_length_971_cov_4.030568_1	-	7.2e-35	112.9	0.1	9.5e-35	112.5	0.1	1	1	0	0	1	1	1	1	-	F1334_NODE_2235_length_971_cov_4.030568	Amarillovirales	1	963	FORWARD	962	F1334_NODE_2235
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1469_NODE_141_length_3934_cov_6.401908_1	-	0.0018	8.7	6.3	0.0026	8.2	6.3	13	1	0	0	1	1	1	1	-	F1469_NODE_141_length_3934_cov_6.401908	Picornavirales	3233	1785	REVERSE	1448	F1469_NODE_141
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1469_NODE_738_length_2404_cov_1.864198_1	-	1.5e-95	313.5	3.9	1.9e-95	313.1	3.9	1	1	0	0	1	1	1	1	-	F1469_NODE_738_length_2404_cov_1.864198	Ghabrivirales	2	2341	FORWARD	2339	F1469_NODE_738
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1469_NODE_1254_length_1943_cov_3.096398_1	-	8.3e-59	191.8	3.7	1.2e-58	191.3	3.7	12	1	0	0	1	1	1	1	-	F1469_NODE_1254_length_1943_cov_3.096398	Monjiviricetes	162	1943	FORWARD	1781	F1469_NODE_1254
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1561_NODE_131_length_2099_cov_14.308708_1	-	1.1e-20	65.8	0.1	1.3e-20	65.5	0.1	11	1	0	0	1	1	1	1	-	F1561_NODE_131_length_2099_cov_14.308708	Pisuviricota	528	1916	FORWARD	1388	F1561_NODE_131
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1186_NODE_5097_length_1166_cov_2.205221_2	-	0.0016	9.1	7.9	0.0022	8.6	7.9	11	1	0	0	1	1	1	1	-	F1186_NODE_5097_length_1166_cov_2.205221	Reovirales	1165	53	REVERSE	1112	F1186_NODE_5097
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1186_NODE_5928_length_1077_cov_5.977495_1	-	7e-04	10.4	32.1	0.00084	10.1	32.1	1	1	0	0	1	1	1	1	-	F1186_NODE_5928_length_1077_cov_5.977495	Ourlivirales	3	1076	FORWARD	1073	F1186_NODE_5928
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1127_NODE_3244_length_1438_cov_3.433116_2	-	0.00049	11.1	9.9	0.00064	10.7	9.9	13	1	0	0	1	1	1	1	-	F1127_NODE_3244_length_1438_cov_3.433116	Cryppavirales	1436	3	REVERSE	1433	F1127_NODE_3244
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1410_NODE_1148_length_1877_cov_19.226674_1	-	0.00019	12.1	0.8	0.00028	11.5	0.8	12	1	0	0	1	1	1	1	-	F1410_NODE_1148_length_1877_cov_19.226674	Reovirales	2	1876	FORWARD	1874	F1410_NODE_1148
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_49_length_1133_cov_316.393321_1	-	9.7e-10	30	3.4	1.3e-09	29.6	3.4	12	1	0	0	1	1	1	1	-	F1132_NODE_49_length_1133_cov_316.393321	Wolframvirales	1133	3	REVERSE	1130	F1132_NODE_49
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1277_NODE_2326_length_1395_cov_2.188060_1	-	6.4e-05	13.7	0.9	7.9e-05	13.4	0.9	11	1	0	0	1	1	1	1	-	F1277_NODE_2326_length_1395_cov_2.188060	Reovirales	1393	2	REVERSE	1391	F1277_NODE_2326
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1583_NODE_19_length_1275_cov_103.305738_1	-	3.9e-09	27.5	0.1	4.8e-09	27.2	0.1	12	1	0	0	1	1	1	1	-	F1583_NODE_19_length_1275_cov_103.305738	Duplornaviricota	3	1016	FORWARD	1013	F1583_NODE_19
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1584_NODE_674_length_1172_cov_1.921218_2	-	0.0022	8.9	8.8	0.0028	8.6	8.8	11	1	0	0	1	1	1	1	-	F1584_NODE_674_length_1172_cov_1.921218	NA	2	1171	FORWARD	1169	F1584_NODE_674
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1616_NODE_2167_length_1573_cov_2.209486_1	-	0.00025	11.4	0	0.00049	10.5	0	14	1	0	0	1	1	1	1	-	F1616_NODE_2167_length_1573_cov_2.209486	NA	3	1457	FORWARD	1454	F1616_NODE_2167
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_2518_length_1476_cov_2.945813_1	-	5.3e-12	37	0	5.3e-12	37	0	18	1	1	1	2	2	2	1	-	F1616_NODE_2518_length_1476_cov_2.945813	Negarnaviricota	52	1389	FORWARD	1337	F1616_NODE_2518
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_4074_length_1151_cov_1.758212_1	-	0.00062	10.6	0	0.00075	10.4	0	12	1	0	0	1	1	1	1	-	F1616_NODE_4074_length_1151_cov_1.758212	Lenarviricota	1	1017	FORWARD	1016	F1616_NODE_4074
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1563_NODE_2591_length_1265_cov_5.256198_3	-	0.00037	11.7	14.4	0.00044	11.5	14.4	1	1	0	0	1	1	1	1	-	F1563_NODE_2591_length_1265_cov_5.256198	Durnavirales	1263	1	REVERSE	1262	F1563_NODE_2591
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1200_NODE_1872_length_2023_cov_2.848577_2	-	0.00018	12.4	0	0.00025	11.9	0	11	1	0	0	1	1	1	1	-	F1200_NODE_1872_length_2023_cov_2.848577	Amarillovirales	28	1839	FORWARD	1811	F1200_NODE_1872
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1015_NODE_4003_length_1062_cov_1.331678_1	-	1.9e-46	150.9	0	2.2e-46	150.7	0	1	1	0	0	1	1	1	1	-	F1015_NODE_4003_length_1062_cov_1.331678	Picornavirales	1061	3	REVERSE	1058	F1015_NODE_4003
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1015_NODE_4181_length_1038_cov_1.676501_1	-	0.00034	11.1	0	0.00045	10.7	0	11	1	0	0	1	1	1	1	-	F1015_NODE_4181_length_1038_cov_1.676501	Chunqiuviricetes	1036	14	REVERSE	1022	F1015_NODE_4181
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1367_NODE_33_length_3638_cov_33.225230_1	-	1.7e-100	329.8	0	2.7e-100	329.1	0	12	1	0	0	1	1	1	1	-	F1367_NODE_33_length_3638_cov_33.225230	Ghabrivirales	3530	114	REVERSE	3416	F1367_NODE_33
ALL_FINAL_RdRp_cores_0.3.clstr_1170.Palmdb.0.4.fasta	-	F1367_NODE_80_length_2789_cov_5.838332_1	-	0.00036	11.2	0	0.00058	10.5	0	12	1	0	0	1	1	1	1	-	F1367_NODE_80_length_2789_cov_5.838332	NA	2660	3	REVERSE	2657	F1367_NODE_80
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1367_NODE_262_length_1866_cov_2.142463_1	-	0.00068	10.4	29.3	0.0011	9.7	29.2	13	1	1	0	1	1	1	1	-	F1367_NODE_262_length_1866_cov_2.142463	NA	692	1768	FORWARD	1076	F1367_NODE_262
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1367_NODE_265_length_1859_cov_6.491685_1	-	8e-78	255.1	3.3	1e-77	254.7	3.3	1	1	0	0	1	1	1	1	-	F1367_NODE_265_length_1859_cov_6.491685	Durnavirales	1	1620	FORWARD	1619	F1367_NODE_265
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1360_NODE_1316_length_2387_cov_3.793310_2	-	7.2e-86	281.4	0	9.2e-86	281.1	0	1	1	0	0	1	1	1	1	-	F1360_NODE_1316_length_2387_cov_3.793310	Ghabrivirales	2386	2	REVERSE	2384	F1360_NODE_1316
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1360_NODE_1605_length_2255_cov_3.566818_2	-	9e-08	23.2	9.9	1e-07	23	9.9	1	1	0	0	1	1	1	1	-	F1360_NODE_1605_length_2255_cov_3.566818	Martellivirales	2253	136	REVERSE	2117	F1360_NODE_1605
